timestamp_ns,device_name,rssi
17145003000,2-lvl-node-1,-80
17150779000,2-lvl-node-3,-84
17154871000,2-lvl-node-2,-55
17159056000,2-lvl-node-2,-56
17455665000,2-lvl-node-1,-65
17460984000,2-lvl-node-2,-57
17467689000,2-lvl-node-3,-60
17492594000,2-lvl-node-3,-76
17553042000,2-lvl-node-1,-58
17572838000,2-lvl-node-2,-49
17603042000,2-lvl-node-3,-64
17653006000,2-lvl-node-1,-59
17668341000,2-lvl-node-2,-80
17700181000,2-lvl-node-3,-68
17753019000,2-lvl-node-1,-60
17783014000,2-lvl-node-2,-48
17787267000,2-lvl-node-2,-49
17813070000,2-lvl-node-3,-73
17817374000,2-lvl-node-3,-72
17829534000,2-lvl-node-2,-51
17833772000,2-lvl-node-2,-81
17853730000,2-lvl-node-1,-56
17859159000,2-lvl-node-1,-55
17863282000,2-lvl-node-2,-51
17923055000,2-lvl-node-3,-60
17958325000,2-lvl-node-1,-65
17963788000,2-lvl-node-1,-63
18042606000,2-lvl-node-3,-67
18056757000,2-lvl-node-2,-53
18062635000,2-lvl-node-1,-59
18068013000,2-lvl-node-1,-79
18072167000,2-lvl-node-2,-76
18143054000,2-lvl-node-3,-68
18163011000,2-lvl-node-2,-57
18168100000,2-lvl-node-1,-62
18243105000,2-lvl-node-3,-69
18258141000,2-lvl-node-2,-72
18271612000,2-lvl-node-1,-61
18340712000,2-lvl-node-3,-67
18359682000,2-lvl-node-2,-65
18363959000,2-lvl-node-2,-66
18378545000,2-lvl-node-1,-59
18452854000,2-lvl-node-3,-68
18472864000,2-lvl-node-2,-57
18562785000,2-lvl-node-3,-70
18567683000,2-lvl-node-2,-52
18603046000,2-lvl-node-1,-63
18662353000,2-lvl-node-3,-78
18683024000,2-lvl-node-2,-55
18699375000,2-lvl-node-1,-62
18773062000,2-lvl-node-3,-71
18812911000,2-lvl-node-1,-58
18872865000,2-lvl-node-3,-67
18890219000,2-lvl-node-2,-51
18894496000,2-lvl-node-2,-52
18969530000,2-lvl-node-3,-64
18991769000,2-lvl-node-2,-53
18997245000,2-lvl-node-2,-50
19010993000,2-lvl-node-1,-60
19015361000,2-lvl-node-1,-82
19072638000,2-lvl-node-3,-67
19100851000,2-lvl-node-2,-55
19105179000,2-lvl-node-2,-51
19123057000,2-lvl-node-1,-63
19183284000,2-lvl-node-3,-53
19223048000,2-lvl-node-1,-58
19228505000,2-lvl-node-1,-59
19291992000,2-lvl-node-3,-55
19296374000,2-lvl-node-3,-80
19320647000,2-lvl-node-1,-57
19326200000,2-lvl-node-2,-52
19330449000,2-lvl-node-2,-53
19423081000,2-lvl-node-2,-58
19442848000,2-lvl-node-1,-73
19503071000,2-lvl-node-3,-61
19538298000,2-lvl-node-1,-62
19613069000,2-lvl-node-3,-64
19618072000,2-lvl-node-2,-80
19649692000,2-lvl-node-1,-69
19655193000,2-lvl-node-1,-68
19712513000,2-lvl-node-3,-69
19732878000,2-lvl-node-2,-82
19763064000,2-lvl-node-1,-78
19768539000,2-lvl-node-1,-77
19822506000,2-lvl-node-3,-58
19827778000,2-lvl-node-2,-55
19832071000,2-lvl-node-2,-54
19860981000,2-lvl-node-1,-70
19866511000,2-lvl-node-1,-78
19930849000,2-lvl-node-2,-58
19961979000,2-lvl-node-1,-62
20038811000,2-lvl-node-3,-55
20044268000,2-lvl-node-2,-57
20048526000,2-lvl-node-2,-58
20068803000,2-lvl-node-1,-73
20073186000,2-lvl-node-1,-81
20153258000,2-lvl-node-3,-54
20158818000,2-lvl-node-3,-55
20163026000,2-lvl-node-2,-54
20182902000,2-lvl-node-1,-77
20250624000,2-lvl-node-2,-70
20257054000,2-lvl-node-3,-69
20293024000,2-lvl-node-1,-59
20363007000,2-lvl-node-3,-65
20367290000,2-lvl-node-2,-58
20388393000,2-lvl-node-1,-58
20472845000,2-lvl-node-3,-63
20503040000,2-lvl-node-1,-61
20507367000,2-lvl-node-1,-80
20569641000,2-lvl-node-3,-67
20575138000,2-lvl-node-3,-68
20598790000,2-lvl-node-1,-62
20671269000,2-lvl-node-3,-69
20676633000,2-lvl-node-2,-56
20699690000,2-lvl-node-1,-61
20704038000,2-lvl-node-1,-62
20783818000,2-lvl-node-2,-57
20813024000,2-lvl-node-1,-59
20817354000,2-lvl-node-1,-81
20883430000,2-lvl-node-2,-69
20887789000,2-lvl-node-2,-56
20892024000,2-lvl-node-3,-61
20896221000,2-lvl-node-3,-60
21012473000,2-lvl-node-1,-60
21092419000,2-lvl-node-3,-58
21096943000,2-lvl-node-3,-80
21122894000,2-lvl-node-1,-80
21203436000,2-lvl-node-3,-62
21207871000,2-lvl-node-2,-55
21223023000,2-lvl-node-1,-63
21227350000,2-lvl-node-1,-62
21301535000,2-lvl-node-2,-53
21307941000,2-lvl-node-3,-66
21321742000,2-lvl-node-1,-74
21326058000,2-lvl-node-1,-73
21413357000,2-lvl-node-3,-68
21418846000,2-lvl-node-2,-54
21429879000,2-lvl-node-1,-66
21434232000,2-lvl-node-1,-67
21508530000,2-lvl-node-2,-59
21523039000,2-lvl-node-3,-58
21568548000,2-lvl-node-1,-66
21572883000,2-lvl-node-1,-77
21612854000,2-lvl-node-2,-58
21617165000,2-lvl-node-2,-57
21642928000,2-lvl-node-1,-62
21647270000,2-lvl-node-1,-80
21722603000,2-lvl-node-2,-58
21741201000,2-lvl-node-1,-64
21746794000,2-lvl-node-3,-64
22866834000,2-lvl-node-1,-75
23691409000,2-lvl-node-2,-56
23698191000,2-lvl-node-3,-73
23703747000,2-lvl-node-3,-62
23709474000,2-lvl-node-3,-76
23713938000,2-lvl-node-3,-73
23719442000,2-lvl-node-2,-57
23723769000,2-lvl-node-1,-60
23729242000,2-lvl-node-2,-68
23733558000,2-lvl-node-3,-72
23737936000,2-lvl-node-1,-64
23742243000,2-lvl-node-1,-81
23746567000,2-lvl-node-3,-73
23752177000,2-lvl-node-1,-60
23756648000,2-lvl-node-3,-77
23760913000,2-lvl-node-2,-75
23765180000,2-lvl-node-2,-78
23770524000,2-lvl-node-1,-77
23774887000,2-lvl-node-3,-73
23779242000,2-lvl-node-2,-73
23783493000,2-lvl-node-2,-81
23788862000,2-lvl-node-1,-75
23794319000,2-lvl-node-1,-69
23798600000,2-lvl-node-1,-68
23803805000,2-lvl-node-3,-62
23808163000,2-lvl-node-3,-81
23813627000,2-lvl-node-3,-73
23818097000,2-lvl-node-3,-74
23823204000,2-lvl-node-2,-65
23827433000,2-lvl-node-2,-77
23832753000,2-lvl-node-2,-69
23837072000,2-lvl-node-3,-73
23841379000,2-lvl-node-3,-74
23845658000,2-lvl-node-2,-55
23849924000,2-lvl-node-2,-77
23855321000,2-lvl-node-1,-73
23859697000,2-lvl-node-3,-66
23863944000,2-lvl-node-2,-55
23868225000,2-lvl-node-1,-75
23873631000,2-lvl-node-1,-73
23878148000,2-lvl-node-1,-70
23894029000,2-lvl-node-1,-69
23902654000,2-lvl-node-3,-67
24156101000,2-lvl-node-2,-74
24174230000,2-lvl-node-2,-75
24178468000,2-lvl-node-3,-72
24182672000,2-lvl-node-1,-68
24186862000,2-lvl-node-1,-67
24192293000,2-lvl-node-3,-77
24196583000,2-lvl-node-3,-78
24200797000,2-lvl-node-1,-69
24205068000,2-lvl-node-2,-66
24210493000,2-lvl-node-3,-77
24214745000,2-lvl-node-3,-76
24220086000,2-lvl-node-1,-68
24224383000,2-lvl-node-1,-77
24229249000,2-lvl-node-3,-74
24234740000,2-lvl-node-3,-67
24238991000,2-lvl-node-2,-60
24243236000,2-lvl-node-2,-59
24247448000,2-lvl-node-1,-64
24253904000,2-lvl-node-2,-75
24258162000,2-lvl-node-2,-74
24262378000,2-lvl-node-1,-66
24266630000,2-lvl-node-3,-64
24270950000,2-lvl-node-2,-62
24276302000,2-lvl-node-2,-61
24280554000,2-lvl-node-1,-69
24284817000,2-lvl-node-1,-76
24289182000,2-lvl-node-1,-65
24294577000,2-lvl-node-1,-67
24298854000,2-lvl-node-1,-66
24303130000,2-lvl-node-1,-59
24307350000,2-lvl-node-1,-60
24312713000,2-lvl-node-2,-65
24317073000,2-lvl-node-2,-76
24321362000,2-lvl-node-3,-68
24325617000,2-lvl-node-3,-77
24329859000,2-lvl-node-2,-63
24335976000,2-lvl-node-3,-75
