timestamp_ns,device_name,rssi
50706467000,2-lvl-node-3,-76
50812033000,2-lvl-node-3,-80
50916411000,2-lvl-node-1,-61
51027086000,2-lvl-node-1,-60
51133946000,2-lvl-node-3,-77
51507376000,2-lvl-node-3,-80
51607639000,2-lvl-node-2,-76
51718226000,2-lvl-node-2,-69
51834432000,2-lvl-node-2,-71
51944504000,2-lvl-node-2,-74
52054950000,2-lvl-node-2,-75
52166010000,2-lvl-node-3,-79
52279706000,2-lvl-node-3,-86
52399855000,2-lvl-node-1,-55
52516287000,2-lvl-node-1,-54
52629991000,2-lvl-node-3,-81
52760503000,2-lvl-node-3,-78
52880913000,2-lvl-node-2,-76
52991944000,2-lvl-node-2,-73
53101881000,2-lvl-node-2,-74
53222091000,2-lvl-node-2,-73
53342063000,2-lvl-node-2,-72
53455347000,2-lvl-node-1,-53
53573732000,2-lvl-node-3,-76
53692764000,2-lvl-node-1,-60
53823248000,2-lvl-node-3,-80
53943974000,2-lvl-node-2,-77
54063403000,2-lvl-node-2,-76
54184701000,2-lvl-node-1,-58
54304670000,2-lvl-node-3,-82
54444728000,2-lvl-node-3,-83
54563760000,2-lvl-node-2,-80
54684918000,2-lvl-node-2,-78
54805330000,2-lvl-node-2,-79
54946281000,2-lvl-node-1,-54
55075783000,2-lvl-node-2,-77
55195897000,2-lvl-node-1,-56
55323028000,2-lvl-node-1,-57
55495396000,2-lvl-node-2,-80
55555715000,2-lvl-node-1,-63
55615586000,2-lvl-node-2,-82
55675901000,2-lvl-node-1,-64
55737490000,2-lvl-node-1,-63
55796330000,2-lvl-node-1,-65
55856285000,2-lvl-node-2,-83
55947346000,2-lvl-node-2,-76
56019460000,2-lvl-node-1,-58
56073498000,2-lvl-node-1,-59
56139212000,2-lvl-node-1,-58
56198369000,2-lvl-node-1,-62
56277334000,2-lvl-node-1,-63
56338611000,2-lvl-node-2,-78
56399566000,2-lvl-node-3,-87
56471874000,2-lvl-node-3,-83
56551070000,2-lvl-node-1,-67
56620331000,2-lvl-node-3,-82
56690981000,2-lvl-node-2,-82
56773645000,2-lvl-node-2,-83
56851001000,2-lvl-node-1,-65
56931358000,2-lvl-node-3,-83
57021869000,2-lvl-node-2,-75
57101376000,2-lvl-node-3,-84
