timestamp_ns,device_name,rssi
20375023000,2-lvl-node-1,-61
20403033000,2-lvl-node-3,-76
20424395000,2-lvl-node-3,-77
20453064000,2-lvl-node-1,-55
20856573000,2-lvl-node-3,-69
20926746000,2-lvl-node-2,-70
20986707000,2-lvl-node-1,-56
21047180000,2-lvl-node-3,-67
21106669000,2-lvl-node-2,-74
21177985000,2-lvl-node-3,-69
21268260000,2-lvl-node-3,-70
21345726000,2-lvl-node-3,-71
21404220000,2-lvl-node-1,-59
21468956000,2-lvl-node-3,-67
21529721000,2-lvl-node-2,-65
21599167000,2-lvl-node-3,-61
21670213000,2-lvl-node-3,-70
21739848000,2-lvl-node-1,-71
21810285000,2-lvl-node-3,-85
21890984000,2-lvl-node-3,-77
21959896000,2-lvl-node-2,-81
22036509000,2-lvl-node-1,-68
22121541000,2-lvl-node-3,-73
22190580000,2-lvl-node-2,-72
22272533000,2-lvl-node-2,-81
22362466000,2-lvl-node-1,-55
22432669000,2-lvl-node-3,-76
23637045000,2-lvl-node-2,-75
23723716000,2-lvl-node-1,-53
23783678000,2-lvl-node-3,-82
23843795000,2-lvl-node-1,-54
23904506000,2-lvl-node-3,-76
23964718000,2-lvl-node-2,-73
24025159000,2-lvl-node-1,-62
24082721000,2-lvl-node-3,-75
24155128000,2-lvl-node-1,-58
24225846000,2-lvl-node-3,-80
24286464000,2-lvl-node-3,-71
24366019000,2-lvl-node-1,-53
24436729000,2-lvl-node-3,-67
24517563000,2-lvl-node-3,-65
24587596000,2-lvl-node-2,-79
24656564000,2-lvl-node-3,-78
24737764000,2-lvl-node-3,-76
24818382000,2-lvl-node-2,-71
24899780000,2-lvl-node-2,-76
24967830000,2-lvl-node-1,-49
25039103000,2-lvl-node-3,-77
25115263000,2-lvl-node-3,-62
25259813000,2-lvl-node-3,-70
25339998000,2-lvl-node-3,-76
25430502000,2-lvl-node-3,-83
25511012000,2-lvl-node-1,-54
25590534000,2-lvl-node-3,-77
25671174000,2-lvl-node-2,-74
25771556000,2-lvl-node-2,-77
25861567000,2-lvl-node-3,-82
25953151000,2-lvl-node-1,-55
26042030000,2-lvl-node-3,-79
26122246000,2-lvl-node-3,-77
26202983000,2-lvl-node-1,-56
26283630000,2-lvl-node-2,-76
26363869000,2-lvl-node-1,-55
26453565000,2-lvl-node-2,-77
26534037000,2-lvl-node-3,-76
26624294000,2-lvl-node-2,-76
26724850000,2-lvl-node-3,-62
26835055000,2-lvl-node-2,-78
26925365000,2-lvl-node-3,-61
27011065000,2-lvl-node-3,-58
27094694000,2-lvl-node-1,-52
27186136000,2-lvl-node-2,-67
27276713000,2-lvl-node-2,-64
27366767000,2-lvl-node-2,-65
27456976000,2-lvl-node-3,-64
27547489000,2-lvl-node-2,-81
27637476000,2-lvl-node-1,-56
27727647000,2-lvl-node-1,-57
27818012000,2-lvl-node-1,-58
27928242000,2-lvl-node-3,-77
28018037000,2-lvl-node-3,-78
28109124000,2-lvl-node-2,-79
28199556000,2-lvl-node-2,-81
28300236000,2-lvl-node-2,-70
28390571000,2-lvl-node-3,-55
28480606000,2-lvl-node-3,-62
28570376000,2-lvl-node-1,-56
28658059000,2-lvl-node-1,-80
28750245000,2-lvl-node-3,-59
28840642000,2-lvl-node-2,-76
28952133000,2-lvl-node-2,-80
29062240000,2-lvl-node-2,-81
29172579000,2-lvl-node-1,-55
29283215000,2-lvl-node-2,-73
29391931000,2-lvl-node-2,-77
29493527000,2-lvl-node-2,-78
29601227000,2-lvl-node-1,-54
29703826000,2-lvl-node-2,-82
29804602000,2-lvl-node-2,-83
29904426000,2-lvl-node-2,-76
30015352000,2-lvl-node-1,-55
30130396000,2-lvl-node-1,-53
30245736000,2-lvl-node-2,-69
30346229000,2-lvl-node-2,-73
30456320000,2-lvl-node-1,-50
30566868000,2-lvl-node-2,-75
30676980000,2-lvl-node-1,-49
30787056000,2-lvl-node-3,-58
30897507000,2-lvl-node-3,-61
31007845000,2-lvl-node-2,-70
31138244000,2-lvl-node-3,-73
31248000000,2-lvl-node-3,-64
31358489000,2-lvl-node-3,-75
31468747000,2-lvl-node-3,-76
31589313000,2-lvl-node-1,-52
31699406000,2-lvl-node-2,-92
31807140000,2-lvl-node-2,-86
31919783000,2-lvl-node-2,-82
32040077000,2-lvl-node-1,-53
32170881000,2-lvl-node-2,-69
32280903000,2-lvl-node-3,-62
32406314000,2-lvl-node-3,-59
32521544000,2-lvl-node-3,-67
32632433000,2-lvl-node-2,-79
32752209000,2-lvl-node-1,-55
32872285000,2-lvl-node-2,-73
32993377000,2-lvl-node-3,-69
33113435000,2-lvl-node-3,-71
33228411000,2-lvl-node-2,-88
33356362000,2-lvl-node-2,-89
33483919000,2-lvl-node-2,-74
33602860000,2-lvl-node-3,-74
33722532000,2-lvl-node-3,-75
33841562000,2-lvl-node-3,-70
33964897000,2-lvl-node-3,-71
34084915000,2-lvl-node-3,-78
34205761000,2-lvl-node-3,-76
34357457000,2-lvl-node-3,-95
34496461000,2-lvl-node-1,-51
34615867000,2-lvl-node-2,-75
