timestamp_ns,device_name,rssi
19352194000,2-lvl-node-1,-64
19357915000,2-lvl-node-2,-75
19363488000,2-lvl-node-3,-69
19425906000,2-lvl-node-1,-61
19755616000,2-lvl-node-1,-58
19765628000,2-lvl-node-1,-61
19818784000,2-lvl-node-3,-63
19823085000,2-lvl-node-3,-62
19841124000,2-lvl-node-1,-75
19845787000,2-lvl-node-1,-74
19849958000,2-lvl-node-2,-60
19854147000,2-lvl-node-2,-76
19919431000,2-lvl-node-3,-73
19932946000,2-lvl-node-2,-56
19937239000,2-lvl-node-2,-80
19948493000,2-lvl-node-1,-67
20019733000,2-lvl-node-3,-62
20025695000,2-lvl-node-3,-75
20039296000,2-lvl-node-2,-78
20054802000,2-lvl-node-1,-63
20121939000,2-lvl-node-3,-56
20128256000,2-lvl-node-3,-57
20172851000,2-lvl-node-1,-61
20253033000,2-lvl-node-2,-71
20259528000,2-lvl-node-2,-70
20264602000,2-lvl-node-1,-60
20333675000,2-lvl-node-3,-68
20354420000,2-lvl-node-2,-74
20361823000,2-lvl-node-2,-73
20371996000,2-lvl-node-1,-71
20430780000,2-lvl-node-3,-67
20435972000,2-lvl-node-3,-68
20451913000,2-lvl-node-2,-69
20531378000,2-lvl-node-3,-76
20560318000,2-lvl-node-2,-75
20581418000,2-lvl-node-1,-77
20632873000,2-lvl-node-3,-79
20637265000,2-lvl-node-3,-78
20672828000,2-lvl-node-2,-76
20690240000,2-lvl-node-1,-67
20696606000,2-lvl-node-1,-75
20740277000,2-lvl-node-3,-72
20773023000,2-lvl-node-2,-62
20791756000,2-lvl-node-1,-74
20851543000,2-lvl-node-3,-61
20881192000,2-lvl-node-2,-64
20892173000,2-lvl-node-1,-78
20952875000,2-lvl-node-3,-60
20982847000,2-lvl-node-2,-79
21003479000,2-lvl-node-1,-58
21082760000,2-lvl-node-2,-71
21099109000,2-lvl-node-1,-63
21162397000,2-lvl-node-3,-68
21191769000,2-lvl-node-2,-67
21199804000,2-lvl-node-2,-66
21217964000,2-lvl-node-1,-68
21263444000,2-lvl-node-3,-71
21303037000,2-lvl-node-2,-63
21318545000,2-lvl-node-1,-63
21400056000,2-lvl-node-2,-64
21433024000,2-lvl-node-1,-65
21466971000,2-lvl-node-3,-73
21471418000,2-lvl-node-3,-72
21510009000,2-lvl-node-2,-72
21532757000,2-lvl-node-1,-71
21574700000,2-lvl-node-3,-70
21620509000,2-lvl-node-2,-87
21624765000,2-lvl-node-2,-89
21671406000,2-lvl-node-3,-74
21723035000,2-lvl-node-2,-68
21738863000,2-lvl-node-1,-64
21779370000,2-lvl-node-3,-56
21844050000,2-lvl-node-1,-59
21883492000,2-lvl-node-3,-64
21938072000,2-lvl-node-1,-57
21995045000,2-lvl-node-3,-60
22030114000,2-lvl-node-2,-71
22053056000,2-lvl-node-1,-72
22091322000,2-lvl-node-3,-71
22149687000,2-lvl-node-1,-57
22190479000,2-lvl-node-3,-64
22211257000,2-lvl-node-3,-65
22215623000,2-lvl-node-3,-81
22240920000,2-lvl-node-2,-66
22260526000,2-lvl-node-2,-72
22264940000,2-lvl-node-1,-61
22270208000,2-lvl-node-2,-75
22274565000,2-lvl-node-2,-74
22316737000,2-lvl-node-3,-68
22321087000,2-lvl-node-3,-76
22363278000,2-lvl-node-1,-59
22384495000,2-lvl-node-2,-61
22466447000,2-lvl-node-1,-69
22482358000,2-lvl-node-2,-60
22512916000,2-lvl-node-3,-72
22569871000,2-lvl-node-1,-65
22576426000,2-lvl-node-1,-66
22590802000,2-lvl-node-2,-76
22612976000,2-lvl-node-3,-75
22673711000,2-lvl-node-1,-68
22678083000,2-lvl-node-1,-67
22702876000,2-lvl-node-2,-78
22726275000,2-lvl-node-3,-79
22779898000,2-lvl-node-1,-69
22784374000,2-lvl-node-1,-75
22803093000,2-lvl-node-2,-77
22807439000,2-lvl-node-2,-78
22812706000,2-lvl-node-3,-70
22817169000,2-lvl-node-3,-69
22894387000,2-lvl-node-1,-64
22899817000,2-lvl-node-1,-63
22916297000,2-lvl-node-3,-77
22920791000,2-lvl-node-2,-77
22925030000,2-lvl-node-2,-76
22992877000,2-lvl-node-1,-66
23019110000,2-lvl-node-3,-71
23089085000,2-lvl-node-1,-70
23130799000,2-lvl-node-3,-68
23135059000,2-lvl-node-2,-59
23250366000,2-lvl-node-3,-64
23254690000,2-lvl-node-3,-76
23258980000,2-lvl-node-2,-63
23412859000,2-lvl-node-1,-72
23448929000,2-lvl-node-3,-67
23455444000,2-lvl-node-3,-66
23563365000,2-lvl-node-2,-72
23570931000,2-lvl-node-3,-67
23623028000,2-lvl-node-1,-63
23627442000,2-lvl-node-1,-76
23663197000,2-lvl-node-3,-59
23719978000,2-lvl-node-1,-81
23758936000,2-lvl-node-3,-61
23770628000,2-lvl-node-2,-71
24854636000,2-lvl-node-3,-68
25723290000,2-lvl-node-1,-75
25731208000,2-lvl-node-2,-70
25736597000,2-lvl-node-2,-71
25746004000,2-lvl-node-3,-67
25753394000,2-lvl-node-3,-59
25757962000,2-lvl-node-3,-81
25762262000,2-lvl-node-1,-66
25814338000,2-lvl-node-2,-80
25821070000,2-lvl-node-1,-65
25830047000,2-lvl-node-2,-71
25835136000,2-lvl-node-1,-73
25845340000,2-lvl-node-3,-68
25858357000,2-lvl-node-1,-63
25862851000,2-lvl-node-3,-69
25867201000,2-lvl-node-1,-68
25876326000,2-lvl-node-1,-62
25885353000,2-lvl-node-2,-70
25889737000,2-lvl-node-2,-76
25894008000,2-lvl-node-2,-59
25903517000,2-lvl-node-3,-71
25908985000,2-lvl-node-3,-72
25923998000,2-lvl-node-3,-70
25933905000,2-lvl-node-1,-68
25939230000,2-lvl-node-1,-74
25944853000,2-lvl-node-1,-68
25952730000,2-lvl-node-2,-73
25961551000,2-lvl-node-3,-63
25966051000,2-lvl-node-1,-72
25972115000,2-lvl-node-1,-73
25985954000,2-lvl-node-2,-78
25991293000,2-lvl-node-2,-71
25995507000,2-lvl-node-2,-76
26001885000,2-lvl-node-2,-77
26020469000,2-lvl-node-3,-64
26027960000,2-lvl-node-1,-66
26040339000,2-lvl-node-3,-61
26047159000,2-lvl-node-1,-75
26056890000,2-lvl-node-3,-73
26079431000,2-lvl-node-1,-59
26088754000,2-lvl-node-2,-76
26093745000,2-lvl-node-2,-62
26106262000,2-lvl-node-2,-76
26114823000,2-lvl-node-3,-66
26149483000,2-lvl-node-1,-62
26272908000,2-lvl-node-3,-90
26302843000,2-lvl-node-2,-74
26358342000,2-lvl-node-1,-80
26383194000,2-lvl-node-3,-78
26459444000,2-lvl-node-1,-76
26573879000,2-lvl-node-1,-73
26578913000,2-lvl-node-3,-65
26586829000,2-lvl-node-1,-75
26620433000,2-lvl-node-2,-72
26669077000,2-lvl-node-1,-79
26678682000,2-lvl-node-3,-63
26736041000,2-lvl-node-2,-75
26785158000,2-lvl-node-1,-75
26789596000,2-lvl-node-3,-64
26796147000,2-lvl-node-1,-72
26835483000,2-lvl-node-2,-69
26890236000,2-lvl-node-3,-77
26895629000,2-lvl-node-1,-76
26899918000,2-lvl-node-1,-73
26932830000,2-lvl-node-2,-67
27002875000,2-lvl-node-1,-74
27007213000,2-lvl-node-3,-75
27032724000,2-lvl-node-2,-75
27102654000,2-lvl-node-3,-73
27205841000,2-lvl-node-3,-74
27210376000,2-lvl-node-3,-77
27222780000,2-lvl-node-1,-75
27245102000,2-lvl-node-2,-69
27308616000,2-lvl-node-3,-76
27322187000,2-lvl-node-1,-76
27360572000,2-lvl-node-2,-72
27409827000,2-lvl-node-3,-77
27543295000,2-lvl-node-1,-70
27561294000,2-lvl-node-2,-64
27633363000,2-lvl-node-3,-79
27638453000,2-lvl-node-1,-63
27663102000,2-lvl-node-2,-61
27669308000,2-lvl-node-2,-81
27725927000,2-lvl-node-3,-66
27756058000,2-lvl-node-1,-64
27782810000,2-lvl-node-2,-60
27831158000,2-lvl-node-3,-63
27852862000,2-lvl-node-1,-68
27882805000,2-lvl-node-2,-64
27941234000,2-lvl-node-3,-64
27948541000,2-lvl-node-1,-62
27988354000,2-lvl-node-2,-60
28090478000,2-lvl-node-2,-85
28163057000,2-lvl-node-1,-65
28202990000,2-lvl-node-2,-76
28207337000,2-lvl-node-2,-77
28258044000,2-lvl-node-1,-59
28264548000,2-lvl-node-3,-77
28299851000,2-lvl-node-2,-67
28304131000,2-lvl-node-2,-66
28359325000,2-lvl-node-1,-76
28364489000,2-lvl-node-3,-76
28401925000,2-lvl-node-2,-72
28511017000,2-lvl-node-2,-63
28573261000,2-lvl-node-3,-69
28578742000,2-lvl-node-1,-70
28624642000,2-lvl-node-2,-74
28672058000,2-lvl-node-3,-67
28681782000,2-lvl-node-1,-68
28721019000,2-lvl-node-2,-59
28783073000,2-lvl-node-3,-63
28822567000,2-lvl-node-2,-67
28895097000,2-lvl-node-1,-62
28900567000,2-lvl-node-3,-62
28928882000,2-lvl-node-2,-62
28992914000,2-lvl-node-3,-76
29000055000,2-lvl-node-1,-66
29031385000,2-lvl-node-2,-66
29102923000,2-lvl-node-3,-60
29125863000,2-lvl-node-1,-76
29141309000,2-lvl-node-2,-71
29201354000,2-lvl-node-3,-68
29223655000,2-lvl-node-1,-70
29230296000,2-lvl-node-1,-76
29235754000,2-lvl-node-2,-77
29303511000,2-lvl-node-3,-64
29343112000,2-lvl-node-2,-73
